Sat Jun 6 17:11:51 CEST 2020: trainworld ---
DATA: 396425 x 16
BLOCK08/SES083/SA083S26	SES083	0.646826	-7.6363	-8.28313
BLOCK08/SES083/SA083S29	SES083	0.990225	-6.72377	-7.714
BLOCK08/SES085/SA085S10	SES085	1.91656	-4.02859	-5.94516
BLOCK08/SES085/SA085S13	SES085	0.850321	-7.53561	-8.38593
BLOCK08/SES085/SA085S22	SES085	1.93812	-4.58539	-6.5235
BLOCK08/SES085/SA085S26	SES085	0.578575	-7.53114	-8.10971
BLOCK08/SES085/SA085S28	SES085	1.19631	-5.17368	-6.36999
BLOCK08/SES087/SA087S15	SES087	1.43745	-6.48412	-7.92157
BLOCK08/SES087/SA087S16	SES087	1.91583	-5.34285	-7.25867
BLOCK08/SES087/SA087S24	SES087	1.40748	-8.44836	-9.85584
BLOCK08/SES087/SA087S26	SES087	0.843492	-6.25626	-7.09975
BLOCK08/SES087/SA087S29	SES087	1.99537	-4.55638	-6.55174
BLOCK09/SES099/SA099S15	SES099	1.83228	-6.40201	-8.23429
BLOCK09/SES099/SA099S16	SES099	1.69407	-4.12803	-5.82211
BLOCK09/SES099/SA099S24	SES099	1.86845	-5.27048	-7.13894
BLOCK09/SES099/SA099S26	SES099	1.54598	-6.12326	-7.66924
BLOCK09/SES099/SA099S29	SES099	1.93305	-6.12196	-8.05501
BLOCK10/SES101/SA101S11	SES101	0.596417	-6.0209	-6.61732
BLOCK10/SES101/SA101S13	SES101	2.01223	-2.01884	-4.03107
BLOCK10/SES101/SA101S22	SES101	1.56789	-6.34332	-7.91121
BLOCK10/SES101/SA101S24	SES101	1.19893	-5.37577	-6.5747
BLOCK10/SES101/SA101S28	SES101	1.64509	-5.36263	-7.00773
BLOCK10/SES104/SA104S11	SES104	1.91351	-4.52859	-6.4421
BLOCK10/SES104/SA104S12	SES104	1.08101	-6.11495	-7.19596
BLOCK10/SES104/SA104S21	SES104	1.46731	-5.86925	-7.33656
BLOCK10/SES104/SA104S24	SES104	-0.137523	-8.95723	-8.81971
BLOCK10/SES104/SA104S28	SES104	0.683163	-8.42338	-9.10654
BLOCK10/SES105/SA105S12	SES105	1.61444	-6.6678	-8.28223
BLOCK10/SES105/SA105S13	SES105	0.551918	-6.69901	-7.25093
BLOCK10/SES105/SA105S22	SES105	0.948753	-6.67313	-7.62189
BLOCK10/SES105/SA105S26	SES105	0.794831	-7.41827	-8.2131
BLOCK10/SES105/SA105S29	SES105	1.77218	-4.37935	-6.15153
BLOCK10/SES106/SA106S09	SES106	1.31216	-7.55003	-8.86219
BLOCK10/SES106/SA106S11	SES106	1.92183	-4.68294	-6.60477
BLOCK10/SES106/SA106S22	SES106	2.94569	-7.04517	-9.99086
BLOCK10/SES106/SA106S27	SES106	1.65388	-4.95771	-6.6116
BLOCK10/SES106/SA106S29	SES106	1.84776	-5.36326	-7.21102
BLOCK11/SES117/SA117S12	SES117	1.10698	-6.83996	-7.94694
BLOCK11/SES117/SA117S13	SES117	0.295671	-6.81878	-7.11445
BLOCK11/SES117/SA117S23	SES117	2.04373	-7.83001	-9.87373
BLOCK11/SES117/SA117S25	SES117	1.90378	-5.91203	-7.81581
BLOCK11/SES117/SA117S28	SES117	1.90436	-7.39162	-9.29598
BLOCK12/SES120/SA120S08	SES120	1.22659	-8.66871	-9.8953
BLOCK12/SES120/SA120S11	SES120	1.05813	-12.5134	-13.5715
BLOCK12/SES120/SA120S22	SES120	1.38008	-5.6029	-6.98298
BLOCK12/SES120/SA120S24	SES120	1.38383	-9.39535	-10.7792
BLOCK12/SES120/SA120S28	SES120	0.638307	-8.56647	-9.20478
BLOCK12/SES125/SA125S13	SES125	1.77592	-7.90376	-9.67968
BLOCK12/SES125/SA125S14	SES125	1.35237	-8.68797	-10.0403
BLOCK12/SES125/SA125S25	SES125	2.34938	-6.73619	-9.08558
BLOCK12/SES125/SA125S27	SES125	1.66415	-6.50226	-8.16641
BLOCK12/SES125/SA125S29	SES125	0.885575	-6.323	-7.20858
BLOCK12/SES127/SA127S11	SES127	1.65428	-4.84775	-6.50203
BLOCK12/SES127/SA127S12	SES127	0.921093	-3.13092	-4.05201
BLOCK12/SES127/SA127S23	SES127	1.30131	-4.04768	-5.34899
BLOCK12/SES127/SA127S25	SES127	0.775009	-4.0388	-4.81381
BLOCK12/SES127/SA127S27	SES127	1.81777	-3.98427	-5.80204
BLOCK12/SES129/SA129S11	SES129	1.7894	-3.65518	-5.44459
BLOCK12/SES129/SA129S12	SES129	1.4149	-3.51387	-4.92878
BLOCK12/SES129/SA129S22	SES129	1.14668	-4.80772	-5.9544
BLOCK12/SES129/SA129S27	SES129	1.50515	-4.61846	-6.12361
BLOCK12/SES129/SA129S29	SES129	0.885594	-8.07821	-8.9638
BLOCK14/SES142/SA142S11	SES142	2.32351	-4.54575	-6.86926
BLOCK14/SES142/SA142S12	SES142	1.82677	-6.86061	-8.68738
BLOCK14/SES142/SA142S24	SES142	1.52413	-6.11035	-7.63448
BLOCK14/SES142/SA142S27	SES142	1.54598	-5.94356	-7.48953
BLOCK14/SES142/SA142S29	SES142	1.13654	-5.92491	-7.06145
BLOCK14/SES143/SA143S12	SES143	1.73147	-4.9716	-6.70306
BLOCK14/SES143/SA143S13	SES143	1.85647	-4.88957	-6.74604
BLOCK14/SES143/SA143S23	SES143	0.83793	-6.06883	-6.90676
BLOCK14/SES143/SA143S25	SES143	1.34374	-6.81005	-8.15379
BLOCK14/SES143/SA143S28	SES143	1.85969	-6.25408	-8.11377
BLOCK14/SES144/SA144S09	SES144	0.819548	-5.58777	-6.40732
BLOCK14/SES144/SA144S11	SES144	0.831085	-5.45154	-6.28263
BLOCK14/SES144/SA144S21	SES144	-0.0506763	-6.6224	-6.57172
BLOCK14/SES144/SA144S25	SES144	0.735509	-6.22915	-6.96466
BLOCK14/SES144/SA144S29	SES144	0.454023	-7.25616	-7.71018
BLOCK14/SES146/SA146S14	SES146	1.30649	-6.15201	-7.4585
BLOCK14/SES146/SA146S15	SES146	1.23399	-6.86293	-8.09692
BLOCK14/SES146/SA146S24	SES146	1.36689	-6.5955	-7.96239
BLOCK14/SES146/SA146S26	SES146	1.10287	-6.82463	-7.9275
BLOCK14/SES146/SA146S29	SES146	1.16409	-7.34202	-8.50611
BLOCK14/SES147/SA147S11	SES147	1.43104	-6.01715	-7.44819
BLOCK14/SES147/SA147S13	SES147	1.69954	-4.0654	-5.76494
BLOCK14/SES147/SA147S23	SES147	1.33541	-5.00402	-6.33943
BLOCK14/SES147/SA147S26	SES147	1.62741	-4.62638	-6.25379
BLOCK14/SES147/SA147S28	SES147	1.74133	-3.32717	-5.06851
BLOCK14/SES148/SA148S10	SES148	1.28575	-3.96868	-5.25443
BLOCK14/SES148/SA148S12	SES148	1.32696	-5.70625	-7.03321
BLOCK14/SES148/SA148S22	SES148	0.87388	-4.36434	-5.23822
BLOCK14/SES148/SA148S26	SES148	0.998495	-3.10347	-4.10196
BLOCK14/SES148/SA148S29	SES148	-0.156671	-7.2178	-7.06113
BLOCK14/SES149/SA149S13	SES149	0.618373	-5.57023	-6.1886
BLOCK14/SES149/SA149S14	SES149	0.905549	-4.15869	-5.06424
BLOCK14/SES149/SA149S24	SES149	1.49764	-4.98982	-6.48746
BLOCK14/SES149/SA149S26	SES149	1.37651	-4.84365	-6.22016
BLOCK14/SES149/SA149S28	SES149	2.13698	-1.91287	-4.04985
BLOCK15/SES158/SA158S13	SES158	2.09233	-7.17391	-9.26624
BLOCK15/SES158/SA158S14	SES158	2.4975	-8.02787	-10.5254
BLOCK15/SES158/SA158S23	SES158	1.36449	-6.35983	-7.72432
BLOCK15/SES158/SA158S26	SES158	1.92348	-7.63051	-9.55399
BLOCK15/SES158/SA158S28	SES158	1.27483	-7.27105	-8.54589
BLOCK16/SES162/SA162S10	SES162	1.27302	-7.30396	-8.57698
BLOCK16/SES162/SA162S11	SES162	1.45729	-4.47911	-5.9364
BLOCK16/SES162/SA162S21	SES162	1.52584	-5.24293	-6.76877
BLOCK16/SES162/SA162S24	SES162	1.72933	-5.2313	-6.96063
BLOCK16/SES162/SA162S27	SES162	2.24722	-7.14259	-9.38981
BLOCK16/SES167/SA167S14	SES167	1.8219	-3.59552	-5.41742
BLOCK16/SES167/SA167S15	SES167	2.21444	-3.08874	-5.30318
BLOCK16/SES167/SA167S21	SES167	2.46386	-2.25613	-4.71998
BLOCK16/SES167/SA167S25	SES167	3.5076	-3.60786	-7.11546
BLOCK16/SES167/SA167S29	SES167	2.51238	-2.02375	-4.53613
BLOCK17/SES172/SA172S12	SES172	1.29003	-6.8855	-8.17553
BLOCK17/SES172/SA172S13	SES172	1.56649	-6.48426	-8.05075
BLOCK17/SES172/SA172S23	SES172	1.79991	-3.99068	-5.79059
BLOCK17/SES172/SA172S27	SES172	1.20884	-7.06663	-8.27546
BLOCK17/SES172/SA172S29	SES172	2.1477	-4.85236	-7.00005
BLOCK17/SES175/SA175S11	SES175	0.937215	-6.72679	-7.66401
BLOCK17/SES175/SA175S13	SES175	1.37219	-2.60317	-3.97536
BLOCK17/SES175/SA175S23	SES175	1.23579	-4.03209	-5.26788
BLOCK17/SES175/SA175S25	SES175	1.29571	-6.03055	-7.32626
BLOCK17/SES175/SA175S28	SES175	1.8244	-4.52934	-6.35374
BLOCK17/SES177/SA177S15	SES177	0.513882	-6.81808	-7.33196
BLOCK17/SES177/SA177S17	SES177	0.886327	-6.27281	-7.15913
BLOCK17/SES177/SA177S23	SES177	0.736111	-6.49981	-7.23592
BLOCK17/SES177/SA177S26	SES177	1.64237	-3.36888	-5.01126
BLOCK17/SES177/SA177S28	SES177	1.38951	-6.5346	-7.92411
BLOCK18/SES180/SA180S13	SES180	0.938293	-8.00957	-8.94787
BLOCK18/SES180/SA180S15	SES180	0.932466	-5.25787	-6.19034
BLOCK18/SES180/SA180S24	SES180	1.13268	-4.40979	-5.54247
BLOCK18/SES180/SA180S26	SES180	0.70387	-5.81104	-6.51491
BLOCK18/SES180/SA180S29	SES180	0.416369	-8.00743	-8.4238
BLOCK18/SES183/SA183S13	SES183	1.42466	-5.68489	-7.10955
BLOCK18/SES183/SA183S14	SES183	0.529483	-5.80506	-6.33455
BLOCK18/SES183/SA183S24	SES183	1.39484	-6.96605	-8.36089
BLOCK18/SES183/SA183S27	SES183	1.69437	-6.10586	-7.80024
BLOCK18/SES183/SA183S29	SES183	2.02524	-4.84774	-6.87298
BLOCK18/SES187/SA187S13	SES187	0.823462	-7.17369	-7.99715
BLOCK18/SES187/SA187S14	SES187	0.682136	-7.31576	-7.9979
BLOCK18/SES187/SA187S24	SES187	2.28518	-5.82396	-8.10914
BLOCK18/SES187/SA187S27	SES187	1.76702	-5.59423	-7.36125
BLOCK18/SES187/SA187S29	SES187	1.66507	-8.51439	-10.1795
BLOCK18/SES189/SA189S10	SES189	2.03487	-6.39757	-8.43245
BLOCK18/SES189/SA189S13	SES189	2.1474	-9.32565	-11.4731
BLOCK18/SES189/SA189S24	SES189	1.57245	-6.75049	-8.32294
BLOCK18/SES189/SA189S26	SES189	1.30695	-6.255	-7.56195
BLOCK18/SES189/SA189S29	SES189	1.50643	-6.32069	-7.82712
BLOCK20/SES202/SA202S12	SES202	1.35827	-7.79491	-9.15318
BLOCK20/SES202/SA202S14	SES202	1.74307	-6.82299	-8.56606
BLOCK20/SES202/SA202S24	SES202	1.05478	-7.51189	-8.56668
BLOCK20/SES202/SA202S27	SES202	1.70931	-5.09023	-6.79954
BLOCK20/SES202/SA202S29	SES202	1.59951	-5.76369	-7.36321
BLOCK20/SES206/SA206S15	SES206	0.068665	-5.24883	-5.3175
BLOCK20/SES206/SA206S17	SES206	1.14905	-6.70477	-7.85382
BLOCK20/SES206/SA206S24	SES206	1.64342	-4.8424	-6.48582
BLOCK20/SES206/SA206S27	SES206	1.94111	-7.04093	-8.98204
BLOCK20/SES206/SA206S29	SES206	1.92961	-6.789	-8.7186
BLOCK22/SES226/SA226S12	SES226	1.54203	-5.85532	-7.39735
BLOCK22/SES226/SA226S13	SES226	-0.404941	-6.13795	-5.73301
BLOCK22/SES226/SA226S20	SES226	0.658012	-5.85803	-6.51604
BLOCK22/SES226/SA226S23	SES226	0.78315	-5.11934	-5.90249
BLOCK22/SES226/SA226S28	SES226	1.16412	-5.39491	-6.55902
BLOCK25/SES259/SA259S13	SES259	3.51422	-5.54654	-9.06076
BLOCK25/SES259/SA259S14	SES259	2.20002	-5.06045	-7.26047
BLOCK25/SES259/SA259S22	SES259	2.11955	-5.41531	-7.53486
BLOCK25/SES259/SA259S24	SES259	2.22337	-5.97876	-8.20214
BLOCK25/SES259/SA259S28	SES259	1.90713	-5.44896	-7.35609
BLOCK27/SES270/SA270S14	SES270	2.26928	-5.82962	-8.0989
BLOCK27/SES270/SA270S16	SES270	0.737248	-5.51736	-6.2546
BLOCK27/SES270/SA270S22	SES270	2.61116	-4.74921	-7.36036
BLOCK27/SES270/SA270S26	SES270	1.83166	-6.6216	-8.45325
BLOCK27/SES270/SA270S28	SES270	2.30346	-4.07399	-6.37745
BLOCK27/SES275/SA275S17	SES275	1.32372	-5.41913	-6.74285
BLOCK27/SES275/SA275S18	SES275	0.634775	-6.36685	-7.00163
BLOCK27/SES275/SA275S24	SES275	1.10786	-6.09361	-7.20147
BLOCK27/SES275/SA275S26	SES275	1.4674	-5.39297	-6.86037
BLOCK27/SES275/SA275S28	SES275	1.0394	-5.62242	-6.66182
BLOCK29/SES292/SA292S10	SES292	-0.0658469	-6.32861	-6.26277
BLOCK29/SES292/SA292S12	SES292	1.31742	-7.14978	-8.4672
BLOCK29/SES292/SA292S22	SES292	0.699041	-6.08887	-6.78791
BLOCK29/SES292/SA292S24	SES292	0.967878	-4.6163	-5.58417
BLOCK29/SES292/SA292S27	SES292	0.561242	-5.60657	-6.16782
BLOCK00/SES001/SA001S14	SES062	-1.83283	-10.4347	-8.60186
BLOCK00/SES001/SA001S14	SES082	-0.0128813	-8.61474	-8.60186
BLOCK00/SES001/SA001S14	SES106	-0.0880651	-8.68992	-8.60186
BLOCK00/SES001/SA001S14	SES206	-0.68378	-9.28563	-8.60186
BLOCK00/SES001/SA001S15	SES062	-1.80286	-9.45519	-7.65233
BLOCK00/SES001/SA001S15	SES104	0.195757	-7.45657	-7.65233
BLOCK00/SES001/SA001S15	SES106	0.421842	-7.23049	-7.65233
BLOCK00/SES001/SA001S15	SES206	-1.4387	-9.09103	-7.65233
BLOCK00/SES001/SA001S24	SES062	-2.22277	-10.5485	-8.32576
BLOCK00/SES001/SA001S24	SES082	-0.639421	-8.96518	-8.32576
BLOCK00/SES001/SA001S24	SES087	-1.75885	-10.0846	-8.32576
BLOCK00/SES001/SA001S24	SES206	-1.05144	-9.3772	-8.32576
BLOCK00/SES001/SA001S27	SES062	-0.879132	-5.56683	-4.6877
BLOCK00/SES001/SA001S27	SES082	-0.216856	-4.90456	-4.6877
BLOCK00/SES001/SA001S27	SES087	-0.48578	-5.17348	-4.6877
BLOCK00/SES001/SA001S27	SES206	-1.57092	-6.25863	-4.6877
BLOCK00/SES001/SA001S29	SES062	-1.88607	-9.60938	-7.72331
BLOCK00/SES001/SA001S29	SES082	-0.305216	-8.02853	-7.72331
BLOCK00/SES001/SA001S29	SES158	-0.416887	-8.1402	-7.72331
BLOCK00/SES001/SA001S29	SES206	-1.32284	-9.04615	-7.72331
BLOCK00/SES003/SA003S11	SES002	0.0992575	-6.25977	-6.35903
